unique_id,table,record_id,field,fr_value,en-US,nl,de
dba973ed-d2e3-57c2-84cd-38846e3105b5,dosages,b11872af-c454-4b59-af40-bb8259703efc,description,2 fois par jour pendant 3 jours // ou bien 200milligrammes (de principe actif) par litre d\\'eau de boisson,2 times per day for 3 days // or 200 milligrams (of active ingredient) per liter of drinking water,2 maal per dag gedurende 3 dagen // of 200 milligram (werkzame stof) per liter drinkwater,2-mal täglich für 3 Tage // oder 200 Milligramm (Wirkstoff) pro Liter Trinkwasser
c47a2d5a-b9c6-5c92-b5fd-3f48a41298ae,dosages,b11872af-c454-4b59-af40-bb8259703efc,dosage_per_grams_unit,ml,ml,ml,ml
beb5843c-ce56-5947-ad3e-71d60830b243,dosages,b127ef4f-5048-4768-88ce-188c4a29f2a4,description,"2 à 3 fois par jour, 15-20\\' avant repas",2 to 3 times per day, 15-20 mins before meals,2 tot 3 maal per dag
e441edf5-0f87-5f01-b17d-f920892de895,dosages,b127ef4f-5048-4768-88ce-188c4a29f2a4,dosage_per_grams_unit,ml,ml,ml,ml
0f53145a-b0d4-51c7-9021-2ec2b29492e2,dosages,b14a321b-85d8-4a40-b31e-2dd80cd3f924,description,"indication : plaies, postop\\', problèmes urinaires, génitaux, respiratoires (vu réticence usage fluoroquinolones)etc...",indication: wounds, post-op, urinary
496500df-1477-579a-b031-ea49be420c84,dosages,b14a321b-85d8-4a40-b31e-2dd80cd3f924,dosage_per_grams_unit,ml,ml,ml,ml
73c360ad-032e-53d4-b9b8-2677834c8eff,dosages,b25dc8c2-f22a-4096-9777-41211b50c35f,description,2 à 3 x / jour +- 15\\' avant repas,2 to 3 x / day +- 15 mins before meals,2 tot 3 x / dag +- 15 min voor maaltijd,2 bis 3 x / Tag +- 15 min vor dem Futter
45cb201e-9e2d-50de-9202-208b91d0e7e5,dosages,b25dc8c2-f22a-4096-9777-41211b50c35f,dosage_per_grams_unit,ml,ml,ml,ml
1d37781a-d6ef-511b-8f3e-370915f7f795,dosages,b26ff3fb-ee41-46d9-8a51-cff71b40df39,description,5 jrs inclut encephalitozoon,5 days includes encephalitozoon,5 dagen inclusief encephalitozoon,5 Tage inklusive Encephalitozoon
c795b663-5dbe-574d-9b8c-328e54eeb682,dosages,b39a8104-4d82-47c9-909d-baddd6b2aed1,description,une seule prise,Single dose,Enkele dosis,Einmalige Gabe
ede1c8e8-7e7d-5a9b-b2aa-da2321e21b9f,dosages,b39a8104-4d82-47c9-909d-baddd6b2aed1,dosage_per_grams_unit,ml,ml,ml,ml
1e1504c8-7161-53e3-a6e0-4dc29320f483,dosages,b3b31abf-d4a9-4102-be40-ecd80d079bd6,description,"indication : plaies, postop\\', problèmes urinaires, génitaux, respiratoires (vu réticence usage fluoroquinolones)etc...",indication: wounds, post-op, urinary
3b1fd565-1735-5e23-aa2f-dd0edb9d4641,dosages,b3b31abf-d4a9-4102-be40-ecd80d079bd6,dosage_per_grams_unit,ml,ml,ml,ml
5a02d347-c9b4-5799-b330-56ee71c79d05,dosages,b57c31aa-a5b5-4eea-b129-2716c2f83392,description,voie orale !! donner probiotiques ; 2x par jour 7 jrs,oral route!! give probiotics; 2x per day 7 days,orale weg!! geef probiotica; 2x per dag 7 dagen,orale Verabreichung!! Probiotika geben; 2x täglich 7 Tage
ec546e1e-af8b-5b88-a739-6d8e4eb720c6,dosages,b57c31aa-a5b5-4eea-b129-2716c2f83392,dosage_per_grams_unit,ml,ml,ml,ml
a6dd9c98-5679-4066-849b-33c1634eeb38,dosages,b58f07e4-dd62-46e8-87c9-51e02890a29b,dosage_per_grams_unit,ml,ml,ml,ml
2e01bf1c-35a5-5120-8af7-6abc79123b9a,dosages,b5931391-835e-44ac-997a-a48c0193a13b,description,prendre relais avec K1 labo TVM,switch to K1 from TVM lab,overstappen op K1 van TVM lab,auf K1 von TVM Labor umstellen
2017f13e-3774-5f1d-a288-a6b8e4813126,dosages,b5931391-835e-44ac-997a-a48c0193a13b,dosage_per_grams_unit,ml,ml,ml,ml
04248fbd-b803-5b42-9cf3-a0e5a167e9d9,dosages,b6dd0713-be06-494c-86f7-f3131a2cde0b,description,1x par jour : aspergillose : 8 semaines ; candidose : 14 jrs,1x per day: aspergillosis: 8 weeks; candidiasis: 14 days,1x per dag: aspergillose: 8 weken; candidiasis: 14 dagen,1x täglich: Aspergillose: 8 Wochen; Candidose: 14 Tage
51249572-9fcc-558a-acbe-ec95cae797c2,dosages,b6dd0713-be06-494c-86f7-f3131a2cde0b,dosage_per_grams_unit,ml,ml,ml,ml
77101c27-c79f-40a9-bfca-58beadcd5cfb,dosages,b75bee81-9b0c-47ed-8a71-002756e0865e,description,SC,SC,SC,SC
e648efa3-92f0-4af7-aabf-2ba7d8987062,dosages,b75bee81-9b0c-47ed-8a71-002756e0865e,dosage_per_grams_unit,ml,ml,ml,ml
4c9a4b1b-ed60-5bb2-968a-13f45f8c01e8,dosages,b7a8f7db-cf78-4cfa-9ed4-35a3fd060fb8,description,interdit,forbidden,verboden,verboten
75f05491-79b6-5bc3-946b-2576abc6e9f5,dosages,b845e91e-da59-42f7-b229-0f4c93ef9433,description,1x ./ jour pendant minimum 5 jrs,1x / day for a minimum of 5 days,1x / dag gedurende min. 5 dagen,1x / Tag für mindestens 5 Tage
b8154d1a-c5e9-5377-b8e4-55bd72b8c46e,dosages,b845e91e-da59-42f7-b229-0f4c93ef9433,dosage_per_grams_unit,ml,ml,ml,ml
e1e236bf-d5fe-4a56-bccc-928ef5eb4d1a,dosages,b9335d38-3bb8-474b-9199-d130059de954,dosage_per_grams_unit,Ml,Ml,Ml,Ml
354ae195-a81d-502d-8bd3-dfa27233e389,dosages,b9459ce1-fdc3-4ebb-9737-e5cab200f252,description,rien trouvé,nothing found,niets gevonden,nichts gefunden
955700c2-2fc4-4747-8596-9d8c1adeab75,dosages,b9507460-779c-43e8-8eb8-bce77b6a6cf7,dosage_per_grams_unit,ml,ml,ml,ml
51946e5b-6273-5f0f-b0a5-640ef3db82a9,dosages,b96975f8-7d8a-4f45-b213-980a0c737273,description,"3 x/ jour, 15 \\' avant repas",3 x / day, 15 mins before meals,3 x / dag
9f8b04fb-6ef4-53a5-b2c6-47d998bed19b,dosages,b96975f8-7d8a-4f45-b213-980a0c737273,dosage_per_grams_unit,ml,ml,ml,ml
12a46b19-e3d7-4f6a-8508-49cad61d59dc,dosages,b9a1f320-f03a-4509-97e4-e63e2b8135aa,description,IM,IM,IM,IM
b0c98a52-e7aa-4552-8978-06a0a2ed4fe0,dosages,b9a1f320-f03a-4509-97e4-e63e2b8135aa,dosage_per_grams_unit,ml,ml,ml,ml
267ffed4-17a1-4197-b2d1-1dd91bee33c9,dosages,ba3f8ee2-f332-4cf7-a96f-f1f27338c6d6,description,Oral,Oral,Oraal,Oral
4443637f-987f-4e46-bf0e-0c70a0b3a54e,dosages,ba3f8ee2-f332-4cf7-a96f-f1f27338c6d6,dosage_per_grams_unit,ml,ml,ml,ml
25304949-08f5-4cbb-9315-cc295d208dea,dosages,babdbecc-ea09-4d9e-8321-fc3e57feb438,description,dans la bouche,in the mouth,in de mond,in den Mund
6989deba-8aea-4fad-b498-e849da1dfc4f,dosages,babdbecc-ea09-4d9e-8321-fc3e57feb438,dosage_per_grams_unit,ml PER OS,ml PER OS,ml PER OS,ml PER OS
dce9f984-539d-5a64-9d26-249c0cf869a2,dosages,bbd99071-28e6-466b-8a78-3a99efff1f6a,description,"indication : plaies, postop\\', problèmes urinaires, génitaux, respiratoires (vu réticence usage fluoroquinolones)etc...",indication: wounds, post-op, urinary
155c72b8-9e2d-5334-935b-71d9b9da1aa9,dosages,bbd99071-28e6-466b-8a78-3a99efff1f6a,dosage_per_grams_unit,ml,ml,ml,ml
c26118e3-1e4a-58cf-b29b-bebc8e787eae,dosages,bc76011e-36a7-4ba7-8943-c776949cfdaf,description,"= dose jour 1 ! ATTENTION ! diviser par 4 (cad 0,025ml / kg)  les 3 jrs suivants !essayer de prendre relais après j 1, avec meloxicam voie orale si mange",= Day 1 dose! CAUTION! Divide by 4 (i.e. 0.025ml/kg) for the next 3 days! Try to switch after day 1 to oral meloxicam if eating,= Dag 1 dosis! LET OP! Deel door 4 (d.w.z. 0,025ml/kg) de volgende 3 dagen! Probeer na dag 1 over te stappen op oraal meloxicam indien etend
1d1a7486-3852-56da-8a27-66b73f17a870,dosages,bc76011e-36a7-4ba7-8943-c776949cfdaf,dosage_per_grams_unit,ml,ml,ml,ml
72a15219-ea33-4a98-93b3-2219ec043e9f,dosages,be5b78cb-76bb-4bf6-bf3d-63ab7858f87e,dosage_per_grams_unit,ml,ml,ml,ml
fd88bc90-6bf0-48da-9138-1d4140e61d46,dosages,be8293bb-ac58-4421-a975-9b55b2a30ccc,dosage_per_grams_unit,ml (SC),ml (SC),ml (SC),ml (SC)
673992ba-9703-56d8-b3bd-80ac9dd33091,dosages,bebf4f7a-1b1b-42b8-aa84-dfa6210db773,description,"SC 2x par jour  ça fait sans doute mal ! ! , durée : 2 jrs après fin des symptomes",SC 2x per day that must hurt!!, duration: 2 days after symptoms end,SC 2x per dag dat zal wel pijn doen!!
af83e226-c692-5c5c-9e30-67aba806e8ad,dosages,bebf4f7a-1b1b-42b8-aa84-dfa6210db773,dosage_per_grams_unit,ml,ml,ml,ml
740a23e0-000b-47a1-b35d-eb751c3ad05f,dosages,bebfb6af-5499-400e-99e7-aa99dd246a70,dosage_per_grams_unit,Ml,Ml,Ml,Ml
6cb6d014-5d9c-57be-8161-1069e061a261,dosages,beefa78c-8387-4cec-acd3-1e33372be8ad,description,1x ./ jour pendant minimum 5 jrs,1x / day for a minimum of 5 days,1x / dag gedurende min. 5 dagen,1x / Tag für mindestens 5 Tage
44bf8a2a-5868-5bca-9e82-3f2eb9c291be,dosages,beefa78c-8387-4cec-acd3-1e33372be8ad,dosage_per_grams_unit,ml,ml,ml,ml
010dc93e-ca57-48ae-b40d-bc78065c789c,dosages,bf142ad8-2b6d-4468-a8f3-a619df960f62,dosage_per_grams_unit,ml,ml,ml,ml
8a0fae05-7fb8-496e-96aa-ac8d60b62fb2,dosages,bf4ac7e0-179c-4d07-9f09-06765afb39e7,dosage_per_grams_unit,ml,ml,ml,ml
26aa40db-2d00-5d0b-bd6c-c4402a4622a2,dosages,bf5b9497-a589-4166-b443-3332ec20c31d,description, 20\\' avant repas ; ceci = dose maximum par prise ; éventuellement 3 prises/24 hrs, 20 mins before meals; this = maximum dose per intake; possibly 3 intakes/24 hrs, 20 min voor maaltijd; dit = maximale dosis per inname; eventueel 3 innames/24u, 20 min vor dem Futter; dies = maximale Dosis pro Gabe; ggf. 3 Gaben/24h
7a519da3-7821-56f3-b302-6d4ae324a921,dosages,bf5b9497-a589-4166-b443-3332ec20c31d,dosage_per_grams_unit,ml,ml,ml,ml
c841f134-8284-4c5a-9c71-2ef07ea1a5cf,dosages,bf6189d5-48cb-466c-91b3-abbe6a566ca2,dosage_per_grams_unit,ml,ml,ml,ml
eefa3535-f975-4185-945a-6d1ca7d1fa34,dosages,bf883dc9-cfb9-4df8-a8b6-248984a0f9f5,dosage_per_grams_unit,ml,ml,ml,ml
e7b72d09-c289-4177-8838-eca8c71ba415,dosages,bfc70fc3-c26b-4c8b-b23b-df33c641e5a7,description,Im 3 days,IM 3 days,IM 3 dagen,IM 3 Tage
7b45821d-0362-4d84-81e2-01d6f19b059e,dosages,bfc70fc3-c26b-4c8b-b23b-df33c641e5a7,dosage_per_grams_unit,ml,ml,ml,ml
b47a1362-137a-4740-bf4b-c027826057cb,dosages,c02dde5d-4cf7-4c4a-8898-5550f29f4fe8,dosage_per_grams_unit,ml IM,ml IM,ml IM,ml IM
5b3559b2-30f8-41d7-96d8-d9280f3f6fb0,dosages,c0971656-7b99-4586-b41a-bd219681f453,dosage_per_grams_unit,ml,ml,ml,ml
44773a34-4685-406e-a27c-b612f41ef3f0,dosages,c0b93ae8-07b1-48c0-b040-7e1861f85746,dosage_per_grams_unit,ml,ml,ml,ml
5d80ead3-6cb7-5f36-9c1b-b2d36386dc44,dosages,c0f8fc40-65eb-4f33-bc43-0cee02b788f1,dosage_per_grams_unit,ml,ml,ml,ml
10119082-0bb5-597f-9d05-c53a2318d091,dosages,c155d844-756c-43e2-940a-02c7bbceae1d,description,"déposer sur encolure, endroit impossible à lécher ; renouveler après 7-10 jrs (et même 2x, si gale)",apply to the nape, an area impossible to lick; repeat after 7-10 days (and even 2x, if mange)
49749ddf-25a8-5767-970e-0f240061b052,dosages,c155d844-756c-43e2-940a-02c7bbceae1d,dosage_per_grams_unit,ml,ml,ml,ml
b7bea6d4-3fc1-5a3f-9bb1-2c16444c0e85,dosages,c21e6fa6-3fd4-484c-aab0-d39c2e198be5,description,"20ml par litre d\\'eau ! pour bains !!!diluer 20ml  par litre d\\'eau ; appliquer, masser, ne pas rincer, sécher ; au moins 2 bains à 4 jrs d\\'intervalle",20ml per liter of water! for baths!!! dilute 20ml per liter of water; apply, massage, do not rinse
1b977821-7fed-4c7c-8d11-bf21d7839cf8,dosages,c21fe571-2bab-48d7-8254-a4537d4fd4df,description,Oral,Oral,Oraal,Oral
07c3774f-bf97-4e27-b292-d4a50af489e0,dosages,c21fe571-2bab-48d7-8254-a4537d4fd4df,dosage_per_grams_unit,ml,ml,ml,ml
9d63122e-49e6-4c9e-89c3-0446af98d401,dosages,c282f5c3-d0ba-40bf-b437-c47c7f597f79,description,RL + GLUCO,RL + GLUCO,RL + GLUCO,RL + GLUCO
5b47762e-8e31-4cf2-87a2-d234aaee74a8,dosages,c282f5c3-d0ba-40bf-b437-c47c7f597f79,dosage_per_grams_unit,ml,ml,ml,ml
267c1d5e-2871-47ea-91e4-01b81e8b59ef,dosages,c2ff0296-a5b8-48ca-849b-7ca562a9887d,dosage_per_grams_unit,ml,ml,ml,ml
fc1bb38c-c79c-5ddb-bc46-e7155dba13eb,dosages,c3718624-0f94-4e91-a05e-0db3321c38a6,description," (jusqu\\'à 0,8ml) s/peau encolure, à endroit impossible à lécher ; répéter au - 1x  après7-10 jrs ; ",(up to 0.8ml) s/c on nape, in an area impossible to lick; repeat at least 1x after 7-10 days;,(tot 0
66230c1a-8f88-57d3-87a7-d0bd367203c5,dosages,c3718624-0f94-4e91-a05e-0db3321c38a6,dosage_per_grams_unit,ml,ml,ml,ml
f9928a41-44f1-5426-8b76-cd349dcb6205,dosages,c4054795-d2b3-4601-97fb-c90caf8cf67c,description,AINS. 2x/ 24 hr  ! relais per os avec meloxicam les 2 jrs suivants quand absolument nécessaire,NSAID. 2x/24h! switch to oral meloxicam for the next 2 days if absolutely necessary,NSAID. 2x/24u! overstap naar oraal meloxicam de volgende 2 dagen indien absoluut noodzakelijk,NSAID. 2x/24h! Umstellung auf orales Meloxicam für die nächsten 2 Tage wenn unbedingt nötig
8afe0dbb-f6d4-5126-b72d-c253e5f21a70,dosages,c4054795-d2b3-4601-97fb-c90caf8cf67c,dosage_per_grams_unit,ml,ml,ml,ml
841f10f4-6905-4d2e-a6ac-b8343767ec74,dosages,c4c62911-703f-452c-b61c-a0e7ec196e1b,dosage_per_grams_unit,ml (IV),ml (IV),ml (IV),ml (IV)
d1729f54-72a9-4255-95d2-f7c92d6a1261,dosages,c50a3a52-161e-4ed2-a784-170f6e9d8b3d,dosage_per_grams_unit,ml,ml,ml,ml
5387a0cf-5556-5a6a-86ed-21d65dba4589,dosages,c5ea2aa6-3d3f-4ba7-9c48-1a781a1ea073,description,2 fois par jour 20\\' avant repas ; éventuellement 3 ème prise par 24 hrs,2 times per day 20 mins before meals; possibly a 3rd intake per 24 hrs,2 maal per dag 20 min voor maaltijd; eventueel 3e inname per 24u,2-mal täglich 20 min vor dem Futter; ggf. 3. Gabe pro 24h
c82501f6-f45d-59ff-bc22-34b27379ef76,dosages,c5ea2aa6-3d3f-4ba7-9c48-1a781a1ea073,dosage_per_grams_unit,ml,ml,ml,ml
7d1869e2-dd21-5d57-bacb-0a8847c76d8d,dosages,c6a63c03-1d80-4adf-8aed-27196f213d92,description,cortico one shot ;  veiller à bonne hydratation !,cortico one shot; ensure good hydration!,cortico one shot; zorg voor goede hydratatie!,Kortikoid Einmalgabe; auf gute Hydratation achten!
36d28cc1-0646-531d-8e52-32c04d66a0a6,dosages,c6a63c03-1d80-4adf-8aed-27196f213d92,dosage_per_grams_unit,ml,ml,ml,ml
089d4d7b-6362-5b47-a350-a36682d1bedc,dosages,c7969570-a207-47a4-b727-b2f929cc0ca4,description,2 x / jour pendant 3 jrs ; ,2x / day for 3 days;,2x / dag gedurende 3 dagen;,2x / Tag für 3 Tage;
82016a6d-1f0b-5d45-9dce-a3c70c57ee9a,dosages,c7969570-a207-47a4-b727-b2f929cc0ca4,dosage_per_grams_unit,ml,ml,ml,ml
a1bf9720-d1c9-52f5-9a60-9b28c96806b0,dosages,c834ccdf-7779-47d6-a8ec-50e72034366d,description,voie orale (..) 15\\' avant repas ; 3x par jour de tte façon si aliment a dispo,oral route (..) 15 mins before meals; 3x per day anyway if food is available,orale weg (..) 15 min voor maaltijd; 3x per dag sowieso indien voer beschikbaar,orale Verabreichung (..) 15 min vor dem Futter; 3x täglich sowieso wenn Futter verfügbar
2138d500-2c47-5d97-ac16-a6a5b9c3322d,dosages,c834ccdf-7779-47d6-a8ec-50e72034366d,dosage_per_grams_unit,ml,ml,ml,ml
bb92a2cd-e16b-54f1-8411-35db62584641,dosages,c8f57474-0035-4216-adc7-1e1499c7a6ee,description,"1 fois par jour avec aliment, 3 jours maxi",1 time per day with food, max 3 days,1 maal per dag met voer
cd6fa2a1-5b4c-5784-b39a-8d8a5328148e,dosages,c8f57474-0035-4216-adc7-1e1499c7a6ee,dosage_per_grams_unit,ml,ml,ml,ml
218ffcaa-397b-51a8-be12-8f1829b00ff5,dosages,c9527179-fef0-40b4-a1ff-d05aac873f1d,description,"précéder de rapidexon (15\\') diluer le produit sorti du flacon par 2 (!!)jours 1,2,3,10,17 ; surveiller après l\\'injection",precede with rapidexon (15 mins) dilute the product taken from the vial by 2 (!!) days 1,2,3
0ae0448c-9fe7-58ac-8583-8f19197304f6,dosages,c9527179-fef0-40b4-a1ff-d05aac873f1d,dosage_per_grams_unit,ml,ml,ml,ml
67f66f9f-f08b-44d7-9a56-62806244e270,dosages,c964419b-4621-45fc-b52e-08649949a444,dosage_per_grams_unit,Ml,Ml,Ml,Ml
100b3119-6ab4-546a-88d9-3cdd1fa283cf,dosages,c9733b43-6c54-4318-b400-c999d8ac33ca,description,"= 0,1 ml pour CS de 5 grammes 1 x par jour pendant 4 jours maxi",= 0.1 ml per 5g body weight 1x per day for max 4 days,= 0,1 ml per 5g lichaamsgewicht 1x per dag gedurende max 4 dagen
1f92cc6c-a1a5-513d-bb8e-90c38b0d4990,dosages,c9733b43-6c54-4318-b400-c999d8ac33ca,dosage_per_grams_unit,ml,ml,ml,ml
fc2fd6a9-c9eb-5c47-b8e1-e44894efd2fc,dosages,cac5af6d-3548-4006-b451-9163dc1630cb,description,Déposer sur la peau de la nuque,Apply to the skin of the nape,Aanbrengen op de huid van de nek,Auf die Haut des Nackens auftragen
b21a18ee-ea9c-55ec-b485-bab93741cd18,dosages,cac5af6d-3548-4006-b451-9163dc1630cb,dosage_per_grams_unit,ml,ml,ml,ml
3e4ac97f-db02-544b-84b7-9d822affea8d,dosages,caed59d2-ecf4-4330-8b7a-6aefa33489cc,description,on peut doubler cette dose ; frequence des prises : 2 fois par jour PENDANT 3 jrs,can double this dose; frequency: 2 times per day FOR 3 days,kan deze dosis verdubbelen; frequentie: 2 maal per dag GEDURENDE 3 dagen,kann diese Dosis verdoppeln; Häufigkeit: 2-mal täglich FÜR 3 Tage
44a44e78-3915-511b-897f-ccb5fa32cfeb,dosages,caed59d2-ecf4-4330-8b7a-6aefa33489cc,dosage_per_grams_unit,ml,ml,ml,ml
151a1c3f-0486-5f6a-9ff7-ea8c48acfe1f,dosages,cb9ac9aa-9bc0-4299-bbdc-b37f74ab138d,description,"1 à 2x/jr, pdet 3 -4 jrs",1 to 2x/day, for 3-4 days,1 tot 2x/dag
20ad70ba-550b-5343-8634-5276f63ddf62,dosages,cb9ac9aa-9bc0-4299-bbdc-b37f74ab138d,dosage_per_grams_unit,ml,ml,ml,ml
19ee5f2e-b682-40d3-a302-7a573a05c6a6,dosages,cbc61ac6-41ca-417e-a0c7-75a5269b854b,description,Im 5 days,IM 5 days,IM 5 dagen,IM 5 Tage
2dfcc2fd-042e-4e95-8dbb-ca92a445e50c,dosages,cbc61ac6-41ca-417e-a0c7-75a5269b854b,dosage_per_grams_unit,ml,ml,ml,ml
de066815-28c1-403e-bcea-529f5fd5e8a9,dosages,cbda70ec-370e-4c33-af5a-3df07777e6d1,dosage_per_grams_unit,ml (IM),ml (IM),ml (IM),ml (IM)
c7d0e24a-49f5-5d91-a323-ecae4be0f139,dosages,cc2b9b69-3655-4374-92d8-93c30a17566f,description,"1-2 x/jour, pendant 3-4 jrs",1-2x/day, for 3-4 days,1-2x/dag
db4bf528-2607-5226-b180-1767eb214759,dosages,cc2b9b69-3655-4374-92d8-93c30a17566f,dosage_per_grams_unit,ml,ml,ml,ml
d0db0118-9d5a-4601-a2f1-09273c74d256,dosages,cc59f643-203d-4a67-8ccd-6225adba6b23,dosage_per_grams_unit,ml,ml,ml,ml
d9f93fe5-21dc-4e75-bbda-ef10142ee437,dosages,cc65b042-f586-4e0e-87ef-b55291fcd587,dosage_per_grams_unit,ml,ml,ml,ml
9c8d1f44-3197-43e1-9288-388e56422f61,dosages,cc8ada59-0d40-4020-b408-192cef23d6f8,description,"iv, im",iv, im,iv
0067b243-3f5d-45cf-b112-157792547b5c,dosages,cc8ada59-0d40-4020-b408-192cef23d6f8,dosage_per_grams_unit,ml,ml,ml,ml
05bda8dc-ac05-4988-9d5c-c77907287d52,dosages,cc9eb463-fbfc-4ed7-819a-8508f48a7639,dosage_per_grams_unit,ml,ml,ml,ml
c1500b26-1394-423b-942b-be52add29cfb,dosages,ccf71e18-3c2a-4409-8852-8a9f7ff9f1fd,dosage_per_grams_unit,ml IM,ml IM,ml IM,ml IM
94a138b8-c9d5-451f-b202-e5e8ee6de918,dosages,cd35c0c2-87fe-425b-bd63-4502662684a0,description,"iv, iartic",iv, intra-articular,iv
55daf2bd-c2db-4eed-b66e-ad6f1ad1f5e8,dosages,cd35c0c2-87fe-425b-bd63-4502662684a0,dosage_per_grams_unit,ml,ml,ml,ml
29dfd8c5-b78c-434b-aa21-570c5019ccf0,dosages,cd64491a-a842-4f58-b37b-7c04b2414b06,description,"diluate iv, im, sc",dilute iv, im, sc
9598bf16-f215-4e44-ae05-5a41d68b8e03,dosages,cd64491a-a842-4f58-b37b-7c04b2414b06,dosage_per_grams_unit,ml,ml,ml,ml
986581b6-ad9e-4c09-a596-e9a5a3c2639c,dosages,ce88b20c-a019-43d2-ab9c-6fd17e69c62c,dosage_per_grams_unit,ml,ml,ml,ml
40bfafa2-b20c-51a5-a307-4e469a46b322,dosages,cfcf4f98-3d6f-4c73-be20-2cc4e3293edd,description,"= dose per os, et donnée 3x par jour ! (Carpenter et Gabbrisch)",= dose per os, and given 3x per day! (Carpenter and Gabbrisch),= dosis per os
57956764-65e9-5544-a317-74033abce054,dosages,cfcf4f98-3d6f-4c73-be20-2cc4e3293edd,dosage_per_grams_unit,ml,ml,ml,ml
08ba2898-20ae-5d1e-8361-1070fd17a07a,dosages,d0450af3-8b72-4b76-956b-86c77ef402d5,description,"diluate iv, im, sc",dilute iv, im, sc
b2742018-53b2-595e-83d2-f38357f90990,dosages,d0450af3-8b72-4b76-956b-86c77ef402d5,dosage_per_grams_unit,mg,mg,mg,mg
05e9a76f-d017-4142-9891-7570ef51c596,dosages,d0707450-d6f5-4a4e-abbf-b58b5862cf59,description,"iv, iartic",iv, intra-articular,iv
f1c0d732-e632-4790-8fe1-c7a7957bf605,dosages,d0707450-d6f5-4a4e-abbf-b58b5862cf59,dosage_per_grams_unit,ml,ml,ml,ml
fcc01e92-b5eb-5828-959d-53ec52d1ff55,dosages,d0dc5b22-6329-408f-9a17-ef2b2476ab94,description,"3 x par jour pendant 5 jrs; OU : 2,5 MG (pas millilitres !!!milligrammes !!!faut calculer un peu, les gars!) par millilitre d\\'eau de boisson",3 x per day for 5 days; OR: 2.5 MG (not milliliters!!! milligrams!!! gotta do some math, guys!) per milliliter of drinking water,3 x per dag gedurende 5 dagen; OF: 2
9174addb-7a4c-5efa-b9e6-6796cb29fce0,dosages,d0dc5b22-6329-408f-9a17-ef2b2476ab94,dosage_per_grams_unit,ml,ml,ml,ml
772de0ac-d3d9-56d7-adc4-104c6a2b2f1e,dosages,d15eedc2-fc02-4385-8831-ddc24be3cade,description,vermifuge voie orale 1x/jr pdt 3 jrs,oral dewormer 1x/day for 3 days,oraal ontwormingsmiddel 1x/dag gedurende 3 dagen,orales Entwurmungsmittel 1x/Tag für 3 Tage
f68e4e3e-0bde-551d-b681-17120d5a8418,dosages,d15eedc2-fc02-4385-8831-ddc24be3cade,dosage_per_grams_unit,comprimé,tablet,tablet,Tablette
2ba85378-d051-5255-8f89-5b7d289bd760,dosages,d1bed4c3-fd75-42ae-b6bc-b325bdb6b0b7,description,complex B injectable 1x/sem,injectable complex B 1x/week,injecteerbaar complex B 1x/week,injizierbares Komplex B 1x/Woche
0d17785c-82f3-50cd-9ea9-4a5e87de40e5,dosages,d1bed4c3-fd75-42ae-b6bc-b325bdb6b0b7,dosage_per_grams_unit,ml,ml,ml,ml
8ee11734-d3ac-48b2-8dcb-b7a19c55108c,dosages,d2240c66-8151-4f05-9a52-a48cf3912c26,description,"vermifuge interne, po dans l'eau de boisson, po dans la bouche",internal dewormer, po in drinking water, po in the mouth
dff09b55-6565-494e-ba9d-969e51eb6559,dosages,d2240c66-8151-4f05-9a52-a48cf3912c26,dosage_per_grams_unit,ml,ml,ml,ml
35d10d34-baea-446a-a395-f3556fe9228d,dosages,d26f9b51-308a-4163-af09-c8d58740686f,dosage_per_grams_unit,ml,ml,ml,ml
d8cefe6a-adf7-5b74-9d71-54f179621149,dosages,d297efe9-82d7-45fb-b59f-4453d4276e9a,description,"1x/jour pdt 5 jours : = protocole contre capillaires ; autre auteur, autre cible : 0,0005 ml/g 1 seule fois",1x/day for 5 days: = protocol against capillaria; another author, other target: 0.0005 ml/g single dose,1x/dag gedurende 5 dagen: = protocol tegen capillaria; andere auteur
0e1e387d-81b7-5917-8beb-93249ecca178,dosages,d297efe9-82d7-45fb-b59f-4453d4276e9a,dosage_per_grams_unit,ml,ml,ml,ml
2ec27c41-f802-5fe0-bdad-f4e0a79bfb31,dosages,d2d3dadf-e62f-42ef-a1af-69f81e2ff6e8,description,1x/jr 3-4 jrs donner probiotiques,1x/day 3-4 days give probiotics,1x/dag 3-4 dagen probiotica geven,1x/Tag 3-4 Tage Probiotika geben
bef49c41-348e-5bf5-8824-71aa1651519d,dosages,d2d3dadf-e62f-42ef-a1af-69f81e2ff6e8,dosage_per_grams_unit,ml,ml,ml,ml
06e9c60a-dfb2-4e53-8b50-588fbdacd46e,dosages,d36c5b8f-1925-4a5a-b77b-35875bf12bfa,dosage_per_grams_unit,ml,ml,ml,ml
bc219036-6c90-55f5-87e5-e33ec20e1c53,dosages,d3b7253c-9bfc-4294-99a9-f644314d5bf4,description,on peut doubler cette dosen (boeringer) ; frequence des prises : 1 à 2 fois par jour,can double this dose (boeringer); frequency: 1 to 2 times per day,kan deze dosis verdubbelen (boeringer); frequentie: 1 tot 2 maal per dag,kann diese Dosis verdoppeln (boeringer); Häufigkeit: 1 bis 2 mal täglich
